subject	item	sentcond	questcond	dependnum	starttime	endtime	subresp	correctresp	accuracy
33	71	 1	 12	1	9187461	9189100	7		0
33	72	 2	 11	1	9199554	9202461	7		0
33	76	 2	 12	1	9238294	9239947	7		0
33	78	 4	 12	1	9264066	9266085	7		0
33	88	 2	 11	1	9361478	9363273	6		0
33	91	 1	 11	1	9397172	9400924	6		0
33	92	 2	 12	1	9410262	9411771	7		0
33	94	 4	 12	1	9431542	9433805	7		0
33	95	 1	 12	1	9446089	9449398	7		0
33	97	 3	 12	1	9469207	9470529	7		0
33	98	 4	 12	1	9482706	9483868	7		0
34	1	 1	 1	1	479939	486280	7		0
34	5	 1	 1	1	520308	523322	7		0
34	3	 1	 1	1	537108	539673	6		0
34	57	 4	 12	1	804543	809314	7		0
34	32	 3	 12	1	895219	897146	7		0
34	52	 3	 11	1	904479	906554	6		0
34	72	 3	 11	1	920979	923288	7		0
34	91	 2	 11	1	1020240	1023361	6		0
34	18	 1	 11	1	1040159	1042505	6		0
34	50	 1	 12	1	1068245	1070169	7		0
34	54	 1	 12	1	1079119	1082713	7		0
34	27	 2	 11	1	1102207	1107298	6		0
34	59	 2	 11	1	1132947	1135398	6		0
34	6	 1	 11	1	1142655	1145249	6		0
34	65	 4	 12	1	1168703	1171173	7		0
34	19	 2	 12	1	1178850	1182088	7		0
34	71	 2	 12	1	1192341	1193739	7		0
34	24	 3	 12	1	1349923	1352550	7		0
34	76	 3	 12	1	1367970	1370565	7		0
34	36	 3	 11	1	1402447	1404962	7		0
34	98	 1	 12	1	1413159	1414745	7		0
34	40	 3	 12	1	1437818	1441550	7		0
34	15	 2	 11	1	1449761	1453194	6		0
34	11	 2	 11	1	1478531	1480729	6		0
34	47	 2	 11	1	1501237	1503065	6		0
34	58	 1	 11	1	1523553	1525946	6		0
34	69	 4	 12	1	1661954	1664015	7		0
34	97	 4	 12	1	1680050	1681411	7		0
34	23	 2	 12	1	1699184	1701482	7		0
34	43	 2	 12	1	1713094	1716567	7		0
34	94	 1	 12	1	1807458	1813140	7		0
34	29	 4	 11	1	1978498	1993124	6		0
34	95	 2	 12	1	2023265	2027968	7		0
34	25	 4	 12	1	2037863	2040732	7		0
34	9	 4	 12	1	2076898	2079328	6		0
34	62	 1	 11	1	2097617	2111584	7		0
34	35	 2	 12	1	2120053	2121983	7		0
34	22	 1	 11	1	2129425	2131711	6		0
34	88	 3	 11	1	2139668	2142666	6		0
34	12	 3	 12	1	2156370	2158256	7		0
34	53	 4	 12	1	2180354	2186523	7		0
34	38	 1	 12	1	2194547	2196980	7		0
34	55	 2	 11	1	2205397	2207737	6		0
34	42	 1	 12	1	2227655	2229592	7		0
34	64	 3	 12	1	2236082	2239444	7		0
34	56	 3	 11	1	2252451	2255818	6		0
34	49	 4	 12	1	2293378	2294884	7		0
34	21	 4	 11	1	2326382	2329984	6		0
34	51	 2	 11	1	2338740	2340264	6		0
34	78	 1	 12	1	2358183	2359993	7		0
34	45	 4	 12	1	2370801	2373036	7		0
35	3	 1	 1	1	1734373	1742367	6		0
35	2	 1	 1	1	1807480	1813531	7		0
35	4	 1	 1	1	1860576	1867571	6		0
35	1	 1	 1	1	1949848	1955084	7		0
35	5	 1	 1	1	2214111	2220497	7		0
35	9	 1	 12	1	2241936	2246805	6		0
35	58	 2	 11	1	2258727	2265849	7		0
35	48	 4	 11	1	2353223	2362458	7		0
35	36	 4	 11	1	2426598	2431471	7		0
35	54	 2	 12	1	2466359	2470792	7		0
35	38	 2	 12	1	2534071	2538573	7		0
35	50	 2	 12	1	2590910	2594881	7		0
35	6	 2	 11	1	2609752	2620745	7		0
35	69	 1	 12	1	2679906	2685688	7		0
35	92	 4	 12	1	2708968	2712590	7		0
35	88	 4	 11	1	2752202	2759709	6		0
35	27	 3	 11	1	2904422	2908735	6		0
35	72	 4	 11	1	2928166	2933822	7		0
35	76	 4	 12	1	2966906	2970210	7		0
35	78	 2	 12	1	3012920	3020127	7		0
35	49	 1	 12	1	3118249	3120046	7		0
35	12	 4	 12	1	3138946	3143039	7		0
35	59	 3	 11	1	3173094	3200030	7		0
35	32	 4	 12	1	3294280	3297119	7		0
35	94	 2	 12	1	3308229	3319659	7		0
35	40	 4	 12	1	3350666	3353856	7		0
35	25	 1	 12	1	3404114	3406531	7		0
35	24	 4	 12	1	3420726	3422624	7		0
35	29	 1	 11	1	3461238	3468384	6		0
35	56	 4	 11	1	3520012	3546275	6		0
35	71	 3	 12	1	3561254	3564044	7		0
35	52	 4	 11	1	3604888	3614465	6		0
35	23	 3	 12	1	3642154	3643864	7		0
35	22	 2	 11	1	3652392	3658384	6		0
35	97	 1	 12	1	4812575	4816088	7		0
35	45	 1	 12	1	4831630	4836309	7		0
35	11	 3	 11	1	4885007	4893137	6		0
35	53	 1	 12	1	4907680	4909638	7		0
35	95	 3	 12	1	4955182	4958853	7		0
35	15	 3	 11	1	4975505	4978549	6		0
35	35	 3	 12	1	4995725	4999521	7		0
35	18	 2	 11	1	5025867	5030725	7		0
35	57	 1	 12	1	5042065	5045504	7		0
35	62	 2	 11	1	5106333	5147414	6		0
35	19	 3	 12	1	5193853	5197014	7		0
35	43	 3	 12	1	5271399	5278871	7		0
35	47	 3	 11	1	5311455	5314199	7		0
35	42	 2	 12	1	5449373	5452200	7		0
35	91	 3	 11	1	5476189	5488791	6		0
35	51	 3	 11	1	5512016	5517288	6		0
35	98	 2	 12	1	5541182	5542983	7		0
35	65	 1	 12	1	5572128	5578914	7		0
35	64	 4	 12	1	5596318	5600019	7		0
35	21	 1	 11	1	5662338	5669036	6		0
35	55	 3	 11	1	5705842	5711784	6		0
36	4	 1	 1	1	673176	680180	6		0
36	3	 1	 1	1	712231	717839	6		0
36	5	 1	 1	1	731704	734604	7		0
36	2	 1	 1	1	747847	750882	7		0
36	1	 1	 1	1	809433	814319	7		0
36	42	 1	 12	1	1158153	1161394	7		0
36	76	 3	 12	1	1179625	1184018	7		0
36	72	 3	 11	1	1194745	1198546	6		0
36	25	 4	 12	1	1215990	1225443	7		0
36	12	 3	 12	1	1235371	1238513	7		0
36	35	 2	 12	1	1246843	1251952	7		0
36	94	 1	 12	1	1261895	1268860	7		0
36	23	 2	 12	1	1278408	1280843	7		0
36	24	 3	 12	1	1311465	1314143	7		0
36	53	 4	 12	1	1326731	1332434	7		0
36	50	 1	 12	1	1342937	1346499	7		0
36	29	 4	 11	1	1355257	1358996	6		0
36	65	 4	 12	1	1457354	1462144	6		0
36	56	 3	 11	1	1514401	1521476	7		0
36	45	 4	 12	1	1543060	1557545	7		0
36	51	 2	 11	1	1591264	1593316	6		0
36	21	 4	 11	1	1602680	1605516	6		0
36	71	 2	 12	1	1634075	1637602	7		0
36	15	 2	 11	1	1644825	1647623	6		0
36	78	 1	 12	1	1656619	1659419	7		0
36	32	 3	 12	1	1677052	1679970	7		0
36	95	 2	 12	1	1811700	1815165	7		0
36	69	 4	 12	1	1831154	1834519	7		0
36	92	 3	 12	1	1851133	1853070	7		0
36	18	 1	 11	1	1860684	1863262	6		0
36	48	 3	 11	1	1872416	1874482	6		0
36	52	 3	 11	1	1890346	1894466	6		0
36	27	 2	 11	1	1907486	1909655	6		0
36	88	 3	 11	1	1919277	1923006	6		0
36	38	 1	 12	1	1929048	1931958	7		0
36	54	 1	 12	1	1940907	1944709	6		0
36	40	 3	 12	1	1953803	1956335	7		0
36	64	 3	 12	1	1982922	1985668	7		0
36	62	 1	 11	1	2000298	2006542	6		0
36	59	 2	 11	1	2040011	2045798	6		0
36	91	 2	 11	1	2072269	2074132	6		0
36	11	 2	 11	1	2091357	2093899	6		0
36	57	 4	 12	1	2113645	2115891	7		0
36	22	 1	 11	1	2123229	2125351	6		0
36	43	 2	 12	1	2138751	2149668	7		0
36	97	 4	 12	1	2173518	2175858	7		0
36	19	 2	 12	1	2256891	2261301	7		0
36	9	 4	 12	1	2267910	2269447	6		0
36	6	 1	 11	1	2289968	2295157	6		0
36	36	 3	 11	1	2336542	2339523	7		0
36	47	 2	 11	1	2546576	2548405	6		0
36	58	 1	 11	1	2577182	2578966	6		0
36	98	 1	 12	1	2598767	2600969	7		0
36	49	 4	 12	1	2609147	2611494	7		0
36	55	 2	 11	1	2662016	2663957	6		0
37	4	 1	 1	1	1147539	1155525	6		0
37	1	 1	 1	1	1184553	1188701	7		0
37	5	 1	 1	1	1319995	1324141	7		0
37	2	 1	 1	1	1355448	1368542	7		0
37	3	 1	 1	1	1389393	1400470	6		0
37	9	 1	 12	1	1645961	1653379	7		0
37	65	 1	 12	1	1683641	1687667	7		0
37	6	 2	 11	1	1704336	1713283	6		0
37	51	 3	 11	1	1754843	1757742	6		0
37	24	 4	 12	1	1771865	1780834	7		0
37	64	 4	 12	1	1791495	1800635	7		0
37	55	 3	 11	1	1837981	1844178	6		0
37	18	 2	 11	1	1872891	1892291	6		0
37	12	 4	 12	1	1905714	1909859	7		0
37	25	 1	 12	1	1938235	1944886	7		0
37	19	 3	 12	1	2031504	2035842	7		0
37	53	 1	 12	1	2092253	2099148	7		0
37	49	 1	 12	1	2118201	2121303	7		0
37	72	 4	 11	1	2145817	2154939	6		0
37	11	 3	 11	1	2223951	2234547	6		0
37	47	 3	 11	1	2260360	2274151	6		0
37	94	 2	 12	1	2406125	2417520	7		0
37	43	 3	 12	1	2438316	2444432	7		0
37	52	 4	 11	1	2490928	2496852	6		0
37	54	 2	 12	1	2607490	2612013	7		0
37	57	 1	 12	1	2767821	2774350	7		0
37	36	 4	 11	1	2811649	2819334	7		0
37	40	 4	 12	1	2941280	2951010	7		0
37	97	 1	 12	1	2970817	2974475	7		0
37	42	 2	 12	1	3026921	3030719	7		0
37	56	 4	 11	1	3066126	3080215	7		0
37	22	 2	 11	1	3124611	3130763	6		0
37	35	 3	 12	1	3152428	3162537	7		0
37	27	 3	 11	1	3173953	3182363	6		0
37	71	 3	 12	1	3328912	3333160	7		0
37	23	 3	 12	1	3384958	3388995	7		0
37	32	 4	 12	1	3426354	3430405	7		0
37	58	 2	 11	1	3458782	3462951	6		0
37	91	 3	 11	1	3544959	3553897	6		0
37	21	 1	 11	1	3587247	3591384	6		0
37	59	 3	 11	1	3608744	3615453	6		0
37	95	 3	 12	1	3645695	3657688	6		0
37	98	 2	 12	1	3682622	3686080	7		0
37	69	 1	 12	1	3844447	3849849	7		0
37	62	 2	 11	1	3897373	3906273	6		0
37	15	 3	 11	1	3927198	3939272	6		0
37	76	 4	 12	1	3969967	3977576	7		0
37	29	 1	 11	1	3988547	3997925	6		0
37	48	 4	 11	1	4018336	4023241	6		0
37	92	 4	 12	1	4046740	4050649	7		0
37	45	 1	 12	1	4068403	4078797	7		0
37	38	 2	 12	1	4094995	4098798	7		0
37	88	 4	 11	1	4224432	4227706	6		0
37	78	 2	 12	1	4280552	4285631	7		0
37	50	 2	 12	1	4307395	4311082	7		0
38	2	 1	 1	1	538493	543426	7		0
38	5	 1	 1	1	583168	586097	7		0
38	4	 1	 1	1	593537	595751	6		0
38	1	 1	 1	1	603555	606502	7		0
38	3	 1	 1	1	619072	621190	6		0
38	56	 1	 11	1	761923	765590	6		0
38	57	 2	 12	1	771915	775546	7		0
38	19	 4	 12	1	786045	790514	7		0
38	21	 2	 11	1	805682	808311	6		0
38	42	 3	 12	1	824940	827634	7		0
38	50	 3	 12	1	847694	850205	7		0
38	91	 4	 11	1	862910	865075	6		0
38	22	 3	 11	1	887779	890758	6		0
38	15	 4	 11	1	905688	909434	6		0
38	94	 3	 12	1	931413	934537	7		0
38	53	 2	 12	1	941122	944854	7		0
38	48	 1	 11	1	951873	953991	6		0
38	71	 4	 12	1	970258	972013	7		0
38	45	 2	 12	1	996755	1000118	7		0
38	58	 3	 11	1	1008189	1010327	6		0
38	32	 1	 12	1	1017955	1019495	7		0
38	27	 4	 11	1	1028161	1030487	6		0
38	23	 4	 12	1	1084542	1086511	7		0
38	97	 2	 12	1	1101728	1104071	7		0
38	6	 3	 11	1	1124721	1127799	6		0
38	62	 3	 11	1	1164413	1166922	6		0
38	78	 3	 12	1	1210592	1212754	7		0
38	38	 3	 12	1	1221328	1224844	7		0
38	43	 4	 12	1	1233526	1236138	7		0
38	92	 1	 12	1	1242410	1244247	7		0
38	64	 1	 12	1	1250461	1254615	6		0
38	55	 4	 11	1	1296803	1300087	6		0
38	25	 2	 12	1	1310395	1314010	7		0
38	9	 2	 12	1	1320833	1327498	7		0
38	11	 4	 11	1	1336815	1338938	6		0
38	36	 1	 11	1	1378271	1381647	7		0
38	51	 4	 11	1	1409216	1412592	6		0
38	47	 4	 11	1	1420032	1422840	6		0
38	69	 2	 12	1	1448160	1452227	7		0
38	12	 1	 12	1	1562802	1567671	7		0
38	65	 2	 12	1	1578526	1582544	7		0
38	52	 1	 11	1	1592883	1596121	6		0
38	95	 4	 12	1	1606705	1609603	7		0
38	24	 1	 12	1	1624241	1626744	7		0
38	35	 4	 12	1	1635763	1639352	7		0
38	54	 3	 12	1	1649234	1656084	7		0
38	88	 1	 11	1	1677764	1679977	6		0
38	76	 1	 12	1	1689776	1692664	7		0
38	59	 4	 11	1	1720718	1724500	6		0
38	29	 2	 11	1	1730497	1733945	6		0
38	98	 3	 12	1	1752303	1755880	7		0
38	18	 3	 11	1	1778836	1781719	6		0
38	49	 2	 12	1	1791121	1793224	7		0
38	40	 1	 12	1	1826877	1831320	7		0
38	72	 1	 11	1	1844868	1847481	6		0
39	4	 1	 1	1	979702	981852	6		0
39	5	 1	 1	1	1017992	1019698	7		0
39	2	 1	 1	1	1041091	1042940	7		0
39	1	 1	 1	1	1068482	1070617	7		0
39	3	 1	 1	1	1087872	1090056	6		0
39	43	 1	 12	1	1178207	1180208	7		0
39	38	 4	 12	1	1218836	1221817	7		0
39	65	 3	 12	1	1237169	1242796	7		0
39	54	 4	 12	1	1257895	1260489	7		0
39	42	 4	 12	1	1273540	1276193	7		0
39	88	 2	 11	1	1288796	1290328	6		0
39	52	 2	 11	1	1298129	1299913	6		0
39	59	 1	 11	1	1315792	1325513	6		0
39	78	 4	 12	1	1335985	1337308	7		0
39	57	 3	 12	1	1352516	1354185	7		0
39	11	 1	 11	1	1391045	1393324	7		0
39	55	 1	 11	1	1403328	1405432	6		0
39	76	 2	 12	1	1441169	1442905	7		0
39	35	 1	 12	1	1451230	1452920	7		0
39	72	 2	 11	1	1464049	1466953	6		0
39	18	 4	 11	1	1478149	1483198	7		0
39	9	 3	 12	1	1651301	1653908	7		0
39	53	 3	 12	1	1664115	1667133	7		0
39	19	 1	 12	1	1688600	1691549	7		0
39	62	 4	 11	1	1741077	1746666	6		0
39	71	 1	 12	1	1753876	1755094	7		0
39	25	 3	 12	1	1801414	1803804	7		0
39	15	 1	 11	1	1862500	1864571	6		0
39	32	 2	 12	1	1881636	1882858	7		0
39	49	 3	 12	1	1896643	1898219	7		0
39	23	 1	 12	1	1908243	1911238	7		0
39	69	 3	 12	1	1933457	1935002	7		0
39	58	 4	 11	1	1956467	1961499	6		0
39	48	 2	 11	1	1968864	1970283	6		0
39	36	 2	 11	1	1983458	1985432	7		0
39	92	 2	 12	1	1999189	2000698	7		0
39	50	 4	 12	1	2009990	2012090	7		0
39	91	 1	 11	1	2027900	2030287	6		0
39	47	 1	 11	1	2060836	2062283	6		0
39	51	 1	 11	1	2084342	2087392	6		0
39	97	 3	 12	1	2098507	2099646	7		0
39	56	 2	 11	1	2132133	2137825	7		0
39	27	 1	 11	1	2146724	2148871	6		0
39	6	 4	 11	1	2165186	2167846	7		0
39	40	 2	 12	1	2175651	2178007	7		0
39	94	 4	 12	1	2211108	2217415	7		0
39	98	 4	 12	1	2229571	2230711	7		0
39	64	 2	 12	1	2250323	2252460	7		0
39	22	 4	 11	1	2328181	2331593	6		0
39	95	 1	 12	1	2349190	2351688	7		0
39	21	 3	 11	1	2358947	2360427	6		0
39	12	 2	 12	1	2366437	2368188	7		0
39	29	 3	 11	1	2378340	2383196	6		0
39	24	 2	 12	1	2393480	2395980	7		0
39	45	 3	 12	1	2414069	2418684	7		0
40	2	 1	 1	1	3366696	3369335	7		0
40	3	 1	 1	1	3385208	3389120	6		0
40	4	 1	 1	1	3402191	3404436	6		0
40	5	 1	 1	1	3434583	3438288	7		0
40	1	 1	 1	1	3446118	3448516	7		0
40	15	 2	 11	1	3545863	3547564	6		0
40	50	 1	 12	1	3554826	3557672	7		0
40	51	 2	 11	1	3664904	3667405	6		0
40	69	 4	 12	1	3693159	3695544	7		0
40	55	 2	 11	1	3713047	3715249	6		0
40	6	 1	 11	1	3729548	3731536	6		0
40	53	 4	 12	1	3751931	3755037	6		0
40	47	 2	 11	1	3770040	3774141	6		0
40	25	 4	 12	1	3799390	3801841	7		0
40	72	 3	 11	1	3811002	3815170	6		0
40	94	 1	 12	1	3824710	3828372	7		0
40	38	 1	 12	1	3911400	3914001	7		0
40	57	 4	 12	1	3933575	3936370	7		0
40	35	 2	 12	1	3959816	3966613	6		0
40	97	 4	 12	1	3988361	3991241	7		0
40	49	 4	 12	1	3999898	4001826	7		0
40	11	 2	 11	1	4008811	4014914	7		0
40	58	 1	 11	1	4037577	4041637	6		0
40	62	 1	 11	1	4236537	4241925	6		0
40	45	 4	 12	1	4250586	4254983	7		0
40	48	 3	 11	1	4268750	4276321	6		0
40	24	 3	 12	1	4291482	4293421	7		0
40	92	 3	 12	1	4303387	4309428	7		0
40	52	 3	 11	1	4351644	4353882	6		0
40	76	 3	 12	1	4395243	4398275	7		0
40	91	 2	 11	1	4507366	4512887	6		0
40	64	 3	 12	1	4523681	4527459	7		0
40	9	 4	 12	1	4538762	4542804	7		0
40	21	 4	 11	1	4550657	4553940	6		0
40	88	 3	 11	1	4562091	4566402	6		0
40	78	 1	 12	1	4589178	4591092	7		0
40	23	 2	 12	1	4598285	4600528	7		0
40	18	 1	 11	1	4619692	4629239	6		0
40	36	 3	 11	1	4701661	4712640	6		0
40	43	 2	 12	1	4732012	4735632	7		0
40	71	 2	 12	1	4755149	4757344	7		0
40	95	 2	 12	1	4778763	4781663	7		0
40	42	 1	 12	1	4804538	4806548	7		0
40	27	 2	 11	1	4844939	4847320	6		0
40	54	 1	 12	1	4860347	4862352	7		0
40	98	 1	 12	1	4870525	4876304	7		0
40	19	 2	 12	1	4885483	4889037	7		0
40	65	 4	 12	1	4906669	4910833	7		0
40	29	 4	 11	1	4918618	4922054	6		0
40	22	 1	 11	1	4957500	4960181	6		0
40	56	 3	 11	1	4989245	4993081	6		0
40	12	 3	 12	1	4999549	5001046	6		0
40	40	 3	 12	1	5084879	5090081	7		0
40	32	 3	 12	1	5105422	5106865	7		0
40	59	 2	 11	1	5122013	5125681	6		0
41	1	 1	 1	1	6559921	6565595	7		0
41	4	 1	 1	1	6619041	6621827	6		0
41	3	 1	 1	1	6631604	6633830	6		0
41	2	 1	 1	1	6666146	6668651	7		0
41	5	 1	 1	1	6680535	6683658	7		0
41	62	 2	 11	1	6782178	6788315	6		0
41	57	 1	 12	1	6806916	6808815	7		0
41	43	 3	 12	1	6817540	6819643	7		0
41	54	 2	 12	1	6828343	6830631	7		0
41	97	 1	 12	1	6866741	6868737	7		0
41	72	 4	 11	1	6899156	6901532	6		0
41	25	 1	 12	1	6910374	6915468	7		0
41	42	 2	 12	1	6939073	6941339	7		0
41	11	 3	 11	1	6958053	6960731	7		0
41	92	 4	 12	1	6992519	6994748	7		0
41	64	 4	 12	1	7004279	7006668	7		0
41	15	 3	 11	1	7032771	7034584	6		0
41	71	 3	 12	1	7043326	7045169	7		0
41	52	 4	 11	1	7066022	7067975	6		0
41	48	 4	 11	1	7075442	7077607	6		0
41	78	 2	 12	1	7085604	7087615	7		0
41	58	 2	 11	1	7098467	7100487	6		0
41	53	 1	 12	1	7114629	7116887	7		0
41	91	 3	 11	1	7125700	7127340	6		0
41	23	 3	 12	1	7140773	7142268	7		0
41	95	 3	 12	1	7168087	7170187	7		0
41	56	 4	 11	1	7181955	7186159	7		0
41	65	 1	 12	1	7216628	7219405	7		0
41	47	 3	 11	1	7242886	7245260	6		0
41	59	 3	 11	1	7326596	7329036	6		0
41	88	 4	 11	1	7349416	7350957	6		0
41	36	 4	 11	1	7366581	7369101	7		0
41	55	 3	 11	1	7382372	7384873	6		0
41	50	 2	 12	1	7391370	7392925	7		0
41	38	 2	 12	1	7435932	7439392	7		0
41	27	 3	 11	1	7488022	7490078	6		0
41	12	 4	 12	1	7497174	7498477	7		0
41	35	 3	 12	1	7506340	7508193	7		0
41	94	 2	 12	1	7521944	7524925	7		0
41	9	 1	 12	1	7537908	7540510	7		0
41	98	 2	 12	1	7550404	7551806	7		0
41	45	 1	 12	1	7633087	7635162	7		0
41	49	 1	 12	1	7641543	7643038	7		0
41	40	 4	 12	1	7657381	7659613	7		0
41	51	 3	 11	1	7668819	7670254	6		0
41	21	 1	 11	1	7675913	7677311	6		0
41	29	 1	 11	1	7709606	7711801	6		0
41	32	 4	 12	1	7728841	7730109	7		0
41	18	 2	 11	1	7738459	7740129	6		0
41	6	 2	 11	1	7760501	7762249	6		0
41	19	 3	 12	1	7771832	7773410	7		0
41	69	 1	 12	1	7801128	7803129	7		0
41	76	 4	 12	1	7822754	7824565	7		0
41	22	 2	 11	1	7831540	7833662	6		0
41	24	 4	 12	1	7841097	7843598	7		0
